node1,node2,radius
[3.947368 1.689474],[3.952632 1.689474],0.01621652015833784
[0.842105 3.805263],[0.847368 3.805263],0.03265083644903942
[5.342105 5.610526],[5.347368 5.610526],0.021052631578947368
[5.036842 1.805263],[5.042105 1.805263],0.021052631578947368
[4.747368 6.168421],[4.747368 6.173684],0.010526315789473684
[4.163158 1.389474],[4.163158 1.394737],0.011147547309209973
[3.178947 0.494737],[3.178947 0.500000],0.021052631578947368
[1.447368 2.805263],[1.447368 2.810526],0.015789473684210527
[1.731579 5.889474],[1.731579 5.894737],0.015789473684210527
[2.857895 4.705263],[2.857895 4.710526],0.01781007614640097
[1.231579 6.294737],[1.231579 6.300000],0.021376593751625424
[2.821053 5.852632],[2.826316 5.852632],0.021376593751625424
[3.315789 4.989474],[3.321053 4.989474],0.015789473684210527
[3.631579 2.278947],[3.631579 2.284211],0.014206172730705709
[3.778947 4.705263],[3.784211 4.705263],0.020014608619642077
[1.057895 0.863158],[1.057895 0.868421],0.021052631578947368
[3.394737 5.536842],[3.394737 5.542105],0.016931522105816263
[4.926316 6.073684],[4.931579 6.073684],0.015789473684210527
[5.278947 2.126316],[5.284211 2.126316],0.020014608619642077
[5.031579 0.694737],[5.031579 0.700000],0.011147547309209973
[4.189474 3.221053],[4.194737 3.221053],0.015789473684210527
[0.110526 6.021053],[0.115789 6.021053],0.01781007614640097
[2.331579 4.963158],[2.331579 4.968421],0.021052631578947368
[4.026316 0.015789],[4.026316 0.021053],0.01621652015833784
[5.557895 4.052632],[5.557895 4.057895],0.026576367141033643
[0.089474 3.752632],[0.094737 3.752632],0.02033857079232013
[2.500000 4.300000],[2.505263 4.300000],0.020014608619642077
[4.184211 1.473684],[4.189474 1.473684],0.021700555924303477
[2.168421 6.142105],[2.168421 6.147368],0.026576367141033643
[2.410526 1.468421],[2.410526 1.473684],0.010526315789473684
[4.710526 0.115789],[4.715789 0.115789],0.011147547309209973
[4.742105 1.689474],[4.747368 1.689474],0.01621652015833784
[2.015789 5.621053],[2.015789 5.626316],0.024322738650313903
[0.131579 3.700000],[0.131579 3.705263],0.013327618690120998
[4.278947 3.731579],[4.284211 3.731579],0.037029125820698616
[4.800000 1.389474],[4.805263 1.389474],0.01781007614640097
[1.731579 1.226316],[1.736842 1.226316],0.020014608619642077
[5.078947 3.663158],[5.078947 3.668421],0.021052631578947368
[4.852632 0.557895],[4.857895 0.557895],0.015789473684210527
[0.431579 6.268421],[0.436842 6.268421],0.015789473684210527
[1.573684 4.515789],[1.573684 4.521053],0.024926673565788367
[1.410526 2.063158],[1.415789 2.063158],0.024926673565788367
[4.100000 3.073684],[4.105263 3.073684],0.029516096584157377
[4.489474 5.005263],[4.494737 5.005263],0.02804435328813784
[6.242105 0.163158],[6.247368 0.163158],0.015789473684210527
[3.794737 4.026316],[3.794737 4.031579],0.010526315789473684
[1.489474 3.973684],[1.494737 3.973684],0.022619056791098
[1.063158 3.773684],[1.068421 3.773684],0.021376593751625424
[2.168421 2.573684],[2.173684 2.573684],0.010526315789473684
[1.442105 5.373684],[1.447368 5.373684],0.01621652015833784
[1.847368 6.073684],[1.852632 6.073684],0.02631578947368421
[2.747368 0.731579],[2.747368 0.736842],0.021052631578947368
[5.815789 3.947368],[5.821053 3.947368],0.015789473684210527
[0.821053 1.005263],[0.821053 1.010526],0.021257071659114654
[3.405263 0.821053],[3.410526 0.821053],0.022619056791098
[1.236842 2.557895],[1.242105 2.557895],0.01781007614640097
[2.294737 2.189474],[2.294737 2.194737],0.010526315789473684
[1.336842 0.042105],[1.336842 0.047368],0.013157894736842105
[6.231579 0.642105],[6.231579 0.647368],0.013327618690120998
[3.078947 4.984211],[3.084211 4.984211],0.020014608619642077
[5.747368 0.131579],[5.747368 0.136842],0.01781007614640097
[2.673684 2.500000],[2.673684 2.505263],0.015789473684210527
[4.810526 4.205263],[4.810526 4.210526],0.020014608619642077
[3.021053 2.878947],[3.021053 2.884211],0.01781007614640097
[3.468421 2.363158],[3.473684 2.363158],0.021052631578947368
[0.315789 0.778947],[0.321053 0.778947],0.01781007614640097
[0.221053 4.147368],[0.221053 4.152632],0.020014608619642077
[1.578947 2.968421],[1.584211 2.968421],0.021052631578947368
[1.757895 3.947368],[1.763158 3.947368],0.021691159702945485
[2.089474 3.668421],[2.094737 3.668421],0.015765012591880446
[0.773684 4.252632],[0.778947 4.252632],0.011147547309209973
[3.700000 1.805263],[3.700000 1.810526],0.01781007614640097
[5.742105 0.521053],[5.742105 0.526316],0.013327618690120998
[1.900000 5.200000],[1.900000 5.205263],0.015789473684210527
[4.642105 4.163158],[4.642105 4.168421],0.03607422087499834
[0.263158 4.989474],[0.268421 4.989474],0.015789473684210527
[1.357895 5.131579],[1.357895 5.136842],0.015789473684210527
[1.605263 4.831579],[1.605263 4.836842],0.02033857079232013
[5.094737 5.142105],[5.100000 5.142105],0.01781007614640097
[4.605263 3.357895],[4.605263 3.363158],0.02631578947368421
[2.868421 6.347368],[2.873684 6.347368],0.021052631578947368
[2.663158 3.573684],[2.668421 3.573684],0.010526315789473684
[1.926316 4.326316],[1.926316 4.331579],0.02033857079232013
[5.026316 3.205263],[5.026316 3.210526],0.021376593751625424
[0.763158 3.810526],[0.763158 3.815789],0.029516096584157377
[1.452632 4.300000],[1.452632 4.305263],0.02804435328813784
[3.136842 4.684211],[3.136842 4.689474],0.023537557657892522
[2.405263 3.489474],[2.405263 3.494737],0.020014608619642077
[1.063158 6.226316],[1.063158 6.231579],0.010526315789473684
[3.521053 4.226316],[3.521053 4.231579],0.01621652015833784
[3.810526 2.989474],[3.810526 2.994737],0.015789473684210527
[4.626316 0.868421],[4.631579 0.868421],0.01781007614640097
[4.952632 2.163158],[4.952632 2.168421],0.021376593751625424
[2.347368 4.300000],[2.347368 4.305263],0.020014608619642077
[1.778947 6.042105],[1.778947 6.047368],0.031134083933803423
[2.336842 4.989474],[2.336842 4.994737],0.015789473684210527
[1.368421 3.105263],[1.368421 3.110526],0.013327618690120998
[5.773684 3.584211],[5.773684 3.589474],0.022619056791098
[3.394737 2.005263],[3.394737 2.010526],0.021052631578947368
[3.984211 0.784211],[3.984211 0.789474],0.021052631578947368
[4.100000 5.326316],[4.100000 5.331579],0.021376593751625424
[5.578947 0.084211],[5.578947 0.089474],0.021052631578947368
[0.763158 4.252632],[0.768421 4.252632],0.011147547309209973
[2.268421 6.378947],[2.273684 6.378947],0.020014608619642077
[5.284211 0.810526],[5.289474 0.810526],0.011768778828946261
[1.652632 1.494737],[1.657895 1.494737],0.020014608619642077
[0.184211 2.410526],[0.189474 2.410526],0.026576367141033643
[0.268421 1.221053],[0.268421 1.226316],0.028502504986435
[4.421053 5.042105],[4.426316 5.042105],0.022619056791098
[6.347368 1.621053],[6.352632 1.621053],0.015789473684210527
[1.147368 3.884211],[1.152632 3.884211],0.021052631578947368
[0.336842 6.268421],[0.336842 6.273684],0.021052631578947368
[1.057895 0.884211],[1.057895 0.889474],0.01781007614640097
[4.473684 5.536842],[4.473684 5.542105],0.013327618690120998
[4.100000 5.794737],[4.100000 5.800000],0.01781007614640097
[3.894737 5.805263],[3.894737 5.810526],0.021052631578947368
[1.657895 2.884211],[1.663158 2.884211],0.01781007614640097
[0.415789 6.273684],[0.421053 6.273684],0.021052631578947368
[4.421053 3.921053],[4.426316 3.921053],0.015789473684210527
[0.631579 4.268421],[0.636842 4.268421],0.01621652015833784
[0.294737 2.863158],[0.300000 2.863158],0.021052631578947368
[0.900000 3.442105],[0.900000 3.447368],0.013327618690120998
[1.836842 2.868421],[1.836842 2.873684],0.022619056791098
[2.700000 2.884211],[2.705263 2.884211],0.021052631578947368
[0.142105 4.073684],[0.147368 4.073684],0.01781007614640097
[4.136842 2.178947],[4.142105 2.178947],0.022619056791098
[4.457895 5.173684],[4.457895 5.178947],0.020014608619642077
[4.794737 2.389474],[4.794737 2.394737],0.022619056791098
[3.726316 1.510526],[3.726316 1.515789],0.011147547309209973
[2.821053 1.600000],[2.826316 1.600000],0.026576367141033643
[5.115789 0.463158],[5.121053 0.463158],0.015789473684210527
[2.042105 2.115789],[2.047368 2.115789],0.016643566632465155
[0.547368 2.057895],[0.552632 2.057895],0.029516096584157377
[0.342105 6.221053],[0.342105 6.226316],0.020014608619642077
[0.226316 4.868421],[0.226316 4.873684],0.020653136743640194
[2.457895 5.626316],[2.457895 5.631579],0.020014608619642077
[3.989474 2.947368],[3.994737 2.947368],0.01781007614640097
[5.747368 3.700000],[5.747368 3.705263],0.02033857079232013
[2.594737 2.005263],[2.600000 2.005263],0.02631578947368421
[1.031579 1.715789],[1.031579 1.721053],0.02631578947368421
[1.721053 3.421053],[1.726316 3.421053],0.022619056791098
[2.147368 3.863158],[2.152632 3.863158],0.016643566632465155
[2.763158 2.510526],[2.763158 2.515789],0.01781007614640097
[5.021053 1.673684],[5.021053 1.678947],0.015337966117753132
[2.568421 5.721053],[2.568421 5.726316],0.011768778828946261
[3.078947 1.394737],[3.084211 1.394737],0.018976585660336786
[1.500000 3.173684],[1.500000 3.178947],0.021376593751625424
[5.147368 2.010526],[5.147368 2.015789],0.022619056791098
[0.510526 1.800000],[0.510526 1.805263],0.024926673565788367
[0.800000 0.910526],[0.800000 0.915789],0.02631578947368421
[4.226316 4.105263],[4.226316 4.110526],0.010526315789473684
[1.594737 1.763158],[1.600000 1.763158],0.013327618690120998
[3.247368 1.831579],[3.247368 1.836842],0.023537557657892522
[6.131579 3.194737],[6.131579 3.200000],0.01781007614640097
[5.800000 0.710526],[5.800000 0.715789],0.01621652015833784
[5.952632 0.652632],[5.952632 0.657895],0.021052631578947368
[1.047368 1.826316],[1.052632 1.826316],0.01621652015833784
[4.057895 1.921053],[4.057895 1.926316],0.011147547309209973
[2.131579 2.078947],[2.136842 2.078947],0.021052631578947368
[5.857895 4.663158],[5.857895 4.668421],0.01621652015833784
[4.405263 2.373684],[4.410526 2.373684],0.01781007614640097
[2.710526 0.389474],[2.715789 0.389474],0.024926673565788367
[2.063158 3.242105],[2.068421 3.242105],0.01621652015833784
[6.089474 6.326316],[6.089474 6.331579],0.021376593751625424
[3.915789 4.494737],[3.921053 4.494737],0.015765012591880446
[2.336842 5.131579],[2.336842 5.136842],0.015789473684210527
[2.121053 0.600000],[2.126316 0.600000],0.011147547309209973
[2.663158 6.389474],[2.668421 6.389474],0.005263157894736842
[0.915789 5.184211],[0.915789 5.189474],0.01781007614640097
[2.173684 3.463158],[2.173684 3.468421],0.02631578947368421
[3.526316 6.310526],[3.526316 6.315789],0.010526315789473684
[4.626316 2.647368],[4.631579 2.647368],0.01781007614640097
[1.010526 4.642105],[1.010526 4.647368],0.021376593751625424
[3.105263 1.410526],[3.110526 1.410526],0.018976585660336786
[4.352632 3.031579],[4.357895 3.031579],0.03135188006616716
[2.457895 2.357895],[2.457895 2.363158],0.015789473684210527
[1.673684 5.400000],[1.673684 5.405263],0.021052631578947368
[4.500000 2.368421],[4.505263 2.368421],0.010526315789473684
[5.978947 0.721053],[5.978947 0.726316],0.02894736842105263
[5.300000 3.947368],[5.305263 3.947368],0.015789473684210527
[5.010526 5.557895],[5.010526 5.563158],0.018976585660336786
[3.331579 1.305263],[3.331579 1.310526],0.024268750366343274
[0.568421 1.010526],[0.573684 1.010526],0.007894736842105263
[1.594737 5.410526],[1.594737 5.415789],0.03081505296702964
[2.778947 5.884211],[2.778947 5.889474],0.01621652015833784
[0.415789 0.321053],[0.421053 0.321053],0.04008301634665215
[0.642105 1.457895],[0.647368 1.457895],0.008984772532560775
[3.336842 3.057895],[3.342105 3.057895],0.018976585660336786
[5.105263 4.342105],[5.105263 4.347368],0.01781007614640097
[0.468421 1.657895],[0.473684 1.657895],0.01781007614640097
[1.884211 4.242105],[1.884211 4.247368],0.021052631578947368
[3.757895 4.052632],[3.763158 4.052632],0.024926673565788367
[3.463158 5.421053],[3.463158 5.426316],0.008984772532560775
[5.184211 1.163158],[5.189474 1.163158],0.013327618690120998
[3.568421 2.221053],[3.573684 2.221053],0.007894736842105263
[1.231579 3.231579],[1.231579 3.236842],0.013327618690120998
[2.547368 0.405263],[2.547368 0.410526],0.01781007614640097
[2.136842 3.331579],[2.136842 3.336842],0.02631578947368421
[5.873684 0.257895],[5.873684 0.263158],0.021052631578947368
[2.831579 5.263158],[2.836842 5.263158],0.010526315789473684
[1.715789 4.647368],[1.715789 4.652632],0.02033857079232013
[4.736842 5.500000],[4.742105 5.500000],0.01621652015833784
[0.500000 3.436842],[0.505263 3.436842],0.011147547309209973
[1.694737 0.905263],[1.694737 0.910526],0.021052631578947368
[1.731579 2.505263],[1.731579 2.510526],0.021052631578947368
[2.526316 3.868421],[2.531579 3.868421],0.015789473684210527
[3.721053 1.068421],[3.726316 1.068421],0.029516096584157377
[3.778947 2.500000],[3.784211 2.500000],0.007894736842105263
[1.673684 5.678947],[1.673684 5.684211],0.015789473684210527
[3.052632 5.905263],[3.052632 5.910526],0.013327618690120998
[3.900000 4.868421],[3.905263 4.868421],0.021052631578947368
[3.352632 5.905263],[3.352632 5.910526],0.021052631578947368
[4.789474 3.389474],[4.794737 3.389474],0.011147547309209973
[5.005263 3.647368],[5.005263 3.652632],0.021052631578947368
[3.400000 1.747368],[3.405263 1.747368],0.018976585660336786
[2.594737 1.842105],[2.600000 1.842105],0.011147547309209973
[3.931579 3.373684],[3.931579 3.378947],0.015789473684210527
[0.673684 2.626316],[0.673684 2.631579],0.013157894736842105
[3.394737 4.847368],[3.400000 4.847368],0.02732938107140659
[3.868421 3.073684],[3.868421 3.078947],0.015789473684210527
[2.910526 3.200000],[2.910526 3.205263],0.021052631578947368
[3.868421 4.047368],[3.868421 4.052632],0.021052631578947368
[2.278947 6.000000],[2.278947 6.005263],0.01781007614640097
[3.263158 1.852632],[3.268421 1.852632],0.015789473684210527
[3.268421 4.352632],[3.268421 4.357895],0.018976585660336786
[4.105263 0.263158],[4.105263 0.268421],0.022619056791098
[0.152632 5.768421],[0.152632 5.773684],0.01781007614640097
[2.605263 4.315789],[2.605263 4.321053],0.010526315789473684
[2.647368 3.615789],[2.647368 3.621053],0.020014608619642077
[3.926316 2.005263],[3.926316 2.010526],0.015337966117753132
[1.778947 4.800000],[1.778947 4.805263],0.021376593751625424
[1.405263 0.347368],[1.410526 0.347368],0.020014608619642077
[6.221053 0.647368],[6.226316 0.647368],0.009606004052297066
[0.352632 2.668421],[0.357895 2.668421],0.021052631578947368
[1.073684 5.652632],[1.078947 5.652632],0.02033857079232013
[1.710526 4.863158],[1.710526 4.868421],0.021052631578947368
[2.663158 3.705263],[2.668421 3.705263],0.029516096584157377
[4.742105 0.889474],[4.747368 0.889474],0.021376593751625424
[0.994737 0.189474],[0.994737 0.194737],0.024926673565788367
[2.647368 3.763158],[2.647368 3.768421],0.024926673565788367
[5.000000 2.300000],[5.005263 2.300000],0.015789473684210527
[4.236842 3.078947],[4.242105 3.078947],0.02033857079232013
[3.631579 0.557895],[3.636842 0.557895],0.021376593751625424
[0.826316 1.994737],[0.826316 2.000000],0.010526315789473684
[2.984211 1.915789],[2.984211 1.921053],0.011147547309209973
[0.726316 3.884211],[0.731579 3.884211],0.011147547309209973
[0.863158 5.978947],[0.863158 5.984211],0.013327618690120998
[3.221053 2.089474],[3.226316 2.089474],0.02758995873875602
[6.047368 4.857895],[6.047368 4.863158],0.021052631578947368
[2.689474 6.042105],[2.689474 6.047368],0.024926673565788367
[0.236842 0.705263],[0.236842 0.710526],0.03299777849301229
[2.078947 4.768421],[2.084211 4.768421],0.021376593751625424
[1.221053 4.526316],[1.221053 4.531579],0.021376593751625424
[3.852632 2.447368],[3.857895 2.447368],0.02732938107140659
[3.647368 2.084211],[3.652632 2.084211],0.011147547309209973
[2.068421 2.605263],[2.073684 2.605263],0.010526315789473684
[2.747368 0.047368],[2.747368 0.052632],0.021052631578947368
[3.468421 2.305263],[3.468421 2.310526],0.02033857079232013
[3.342105 4.915789],[3.347368 4.915789],0.01621652015833784
[0.494737 0.952632],[0.500000 0.952632],0.021052631578947368
[0.347368 0.510526],[0.352632 0.510526],0.015337966117753132
[3.826316 2.747368],[3.831579 2.747368],0.020653136743640194
[0.310526 0.921053],[0.310526 0.926316],0.01621652015833784
[5.152632 2.000000],[5.152632 2.005263],0.013327618690120998
[5.657895 5.184211],[5.657895 5.189474],0.021052631578947368
[3.336842 2.573684],[3.336842 2.578947],0.015337966117753132
[2.805263 5.252632],[2.810526 5.252632],0.021052631578947368
[6.042105 5.052632],[6.047368 5.052632],0.008984772532560775
[0.510526 3.942105],[0.515789 3.942105],0.011147547309209973
[3.505263 4.173684],[3.510526 4.173684],0.01781007614640097
[5.447368 2.836842],[5.452632 2.836842],0.020014608619642077
[0.384211 1.863158],[0.389474 1.863158],0.010526315789473684
[1.236842 3.115789],[1.242105 3.115789],0.011147547309209973
[2.100000 3.215789],[2.100000 3.221053],0.021376593751625424
[3.252632 5.936842],[3.257895 5.936842],0.020014608619642077
[2.484211 5.531579],[2.484211 5.536842],0.008984772532560775
[0.210526 0.878947],[0.210526 0.884211],0.021052631578947368
[2.794737 6.026316],[2.800000 6.026316],0.021700555924303477
[0.163158 2.410526],[0.168421 2.410526],0.021376593751625424
[2.431579 5.605263],[2.436842 5.605263],0.021376593751625424
[4.926316 1.831579],[4.926316 1.836842],0.015789473684210527
[3.157895 0.647368],[3.163158 0.647368],0.013327618690120998
[0.221053 2.878947],[0.226316 2.878947],0.01621652015833784
[0.784211 2.836842],[0.789474 2.836842],0.01781007614640097
[1.642105 1.757895],[1.647368 1.757895],0.011147547309209973
[3.231579 0.842105],[3.236842 0.842105],0.021052631578947368
[5.668421 4.015789],[5.668421 4.021053],0.022619056791098
[4.089474 2.421053],[4.089474 2.426316],0.020014608619642077
[3.910526 5.010526],[3.915789 5.010526],0.022619056791098
[1.468421 2.142105],[1.473684 2.142105],0.01621652015833784
[1.984211 5.968421],[1.989474 5.968421],0.025940265163510747
[5.078947 2.852632],[5.084211 2.852632],0.01621652015833784
[4.700000 3.089474],[4.700000 3.094737],0.021052631578947368
[1.352632 2.015789],[1.357895 2.015789],0.020014608619642077
[4.826316 1.357895],[4.826316 1.363158],0.02804435328813784
[0.457895 0.115789],[0.457895 0.121053],0.01621652015833784
[0.273684 3.131579],[0.273684 3.136842],0.026836944808383077
[3.910526 3.842105],[3.910526 3.847368],0.021052631578947368
[3.805263 1.615789],[3.810526 1.615789],0.020014608619642077
[0.936842 4.636842],[0.942105 4.636842],0.020014608619642077
[2.500000 0.910526],[2.505263 0.910526],0.015789473684210527
[3.647368 1.878947],[3.647368 1.884211],0.013327618690120998
[3.052632 5.910526],[3.052632 5.915789],0.015337966117753132
[4.168421 2.700000],[4.168421 2.705263],0.015789473684210527
[0.578947 4.463158],[0.584211 4.463158],0.020653136743640194
[1.126316 5.936842],[1.131579 5.936842],0.03429673487588455
[1.405263 5.110526],[1.410526 5.110526],0.020014608619642077
[3.500000 4.810526],[3.500000 4.815789],0.022933622742418062
[1.931579 1.342105],[1.936842 1.342105],0.021052631578947368
[5.352632 4.115789],[5.357895 4.115789],0.021052631578947368
[4.842105 5.510526],[4.847368 5.510526],0.015789473684210527
[3.257895 3.568421],[3.263158 3.568421],0.02033857079232013
[0.857895 4.826316],[0.857895 4.831579],0.010526315789473684
[2.968421 4.863158],[2.973684 4.863158],0.021052631578947368
[2.384211 0.547368],[2.384211 0.552632],0.015337966117753132
[1.342105 3.289474],[1.342105 3.294737],0.01621652015833784
[1.205263 4.736842],[1.205263 4.742105],0.031578947368421054
[1.415789 1.473684],[1.421053 1.473684],0.005263157894736842
[1.000000 0.905263],[1.000000 0.910526],0.022619056791098
[4.942105 5.263158],[4.942105 5.268421],0.010526315789473684
[2.436842 3.947368],[2.442105 3.947368],0.013327618690120998
[3.700000 0.010526],[3.700000 0.015789],0.021052631578947368
[4.921053 1.384211],[4.926316 1.384211],0.031578947368421054
[5.026316 4.268421],[5.026316 4.273684],0.020014608619642077
[5.868421 0.736842],[5.868421 0.742105],0.013327618690120998
[4.357895 6.352632],[4.363158 6.352632],0.01621652015833784
[0.610526 1.405263],[0.615789 1.405263],0.015789473684210527
[2.342105 1.521053],[2.347368 1.521053],0.011147547309209973
[0.831579 5.515789],[0.831579 5.521053],0.021052631578947368
[2.426316 4.657895],[2.431579 4.657895],0.03366043805999365
[0.973684 4.936842],[0.973684 4.942105],0.016643566632465155
[4.905263 3.757895],[4.905263 3.763158],0.01781007614640097
[1.131579 1.136842],[1.136842 1.136842],0.010526315789473684
[5.547368 0.031579],[5.547368 0.036842],0.015789473684210527
[1.231579 3.215789],[1.231579 3.221053],0.011147547309209973
[2.936842 0.315789],[2.936842 0.321053],0.024322738650313903
[3.894737 5.810526],[3.894737 5.815789],0.021052631578947368
[3.310526 5.094737],[3.315789 5.094737],0.02033857079232013
[4.710526 3.452632],[4.715789 3.452632],0.010526315789473684
[0.115789 5.442105],[0.121053 5.442105],0.021700555924303477
[4.584211 2.826316],[4.589474 2.826316],0.015789473684210527
[4.584211 5.857895],[4.584211 5.863158],0.018976585660336786
[2.926316 4.036842],[2.931579 4.036842],0.02033857079232013
[3.063158 3.452632],[3.068421 3.452632],0.021052631578947368
[3.757895 1.542105],[3.763158 1.542105],0.031578947368421054
[5.505263 5.026316],[5.510526 5.026316],0.006353193585192355
[4.505263 3.478947],[4.505263 3.484211],0.022619056791098
[5.836842 3.889474],[5.836842 3.894737],0.01781007614640097
[2.978947 2.063158],[2.984211 2.063158],0.005263157894736842
[4.689474 4.584211],[4.694737 4.584211],0.021376593751625424
[2.452632 3.073684],[2.452632 3.078947],0.015789473684210527
[5.652632 5.205263],[5.652632 5.210526],0.01621652015833784
[1.163158 4.073684],[1.168421 4.073684],0.01621652015833784
[3.736842 1.852632],[3.736842 1.857895],0.03201453963314852
[3.057895 6.036842],[3.057895 6.042105],0.015789473684210527
[2.905263 2.305263],[2.910526 2.305263],0.037766257108278925
[4.715789 3.584211],[4.721053 3.584211],0.021052631578947368
[5.805263 0.421053],[5.805263 0.426316],0.021376593751625424
[5.073684 3.547368],[5.073684 3.552632],0.020014608619642077
[2.836842 5.168421],[2.836842 5.173684],0.006353193585192355
[5.168421 4.184211],[5.173684 4.184211],0.018976585660336786
[0.026316 2.005263],[0.026316 2.010526],0.021052631578947368
[0.600000 5.047368],[0.600000 5.052632],0.02631578947368421
[1.773684 3.868421],[1.778947 3.868421],0.02033857079232013
[3.936842 4.110526],[3.942105 4.110526],0.010526315789473684
[4.505263 2.021053],[4.510526 2.021053],0.02033857079232013
[4.784211 5.536842],[4.784211 5.542105],0.02201512187562354
[4.284211 5.468421],[4.284211 5.473684],0.015789473684210527
[1.915789 1.115789],[1.921053 1.115789],0.010526315789473684
[0.794737 2.773684],[0.800000 2.773684],0.02033857079232013
[1.442105 5.478947],[1.447368 5.478947],0.021052631578947368
[4.410526 2.468421],[4.415789 2.468421],0.021052631578947368
[1.347368 0.342105],[1.352632 0.342105],0.020014608619642077
[3.363158 6.000000],[3.368421 6.000000],0.021052631578947368
[2.526316 4.078947],[2.531579 4.078947],0.022619056791098
[3.236842 1.105263],[3.236842 1.110526],0.02033857079232013
[3.405263 6.263158],[3.410526 6.263158],0.015789473684210527
[3.710526 3.315789],[3.715789 3.315789],0.015789473684210527
[3.052632 0.689474],[3.057895 0.689474],0.024926673565788367
[3.747368 2.778947],[3.747368 2.784211],0.013327618690120998
[0.626316 1.510526],[0.631579 1.510526],0.015789473684210527
[4.947368 5.242105],[4.947368 5.247368],0.015789473684210527
[1.252632 1.200000],[1.252632 1.205263],0.015789473684210527
[3.021053 2.889474],[3.021053 2.894737],0.021052631578947368
[0.368421 4.189474],[0.373684 4.189474],0.008984772532560775
[1.673684 6.368421],[1.678947 6.368421],0.015789473684210527
[4.800000 0.278947],[4.800000 0.284211],0.021052631578947368
[2.321053 4.200000],[2.326316 4.200000],0.0317367854919085
[4.000000 1.442105],[4.000000 1.447368],0.021376593751625424
[1.242105 1.194737],[1.247368 1.194737],0.01781007614640097
[0.257895 2.163158],[0.263158 2.163158],0.01781007614640097
[2.284211 0.905263],[2.289474 0.905263],0.022619056791098
[0.652632 3.173684],[0.652632 3.178947],0.02033857079232013
[2.857895 6.347368],[2.863158 6.347368],0.021052631578947368
[3.210526 3.605263],[3.210526 3.610526],0.02201512187562354
[4.789474 1.752632],[4.794737 1.752632],0.020014608619642077
[0.268421 0.931579],[0.268421 0.936842],0.01621652015833784
[1.257895 1.115789],[1.263158 1.115789],0.01781007614640097
[0.210526 1.868421],[0.215789 1.868421],0.02758995873875602
[0.752632 4.184211],[0.757895 4.184211],0.008984772532560775
[0.805263 2.157895],[0.810526 2.157895],0.03429673487588455
[0.878947 0.205263],[0.878947 0.210526],0.026576367141033643
[3.400000 2.247368],[3.400000 2.252632],0.017383029672273655
[1.147368 5.615789],[1.152632 5.615789],0.021376593751625424
[1.426316 3.205263],[1.426316 3.210526],0.021376593751625424
[0.210526 0.857895],[0.210526 0.863158],0.021052631578947368
[0.052632 1.494737],[0.057895 1.494737],0.02201512187562354
[4.821053 2.763158],[4.826316 2.763158],0.024926673565788367
[5.473684 0.078947],[5.473684 0.084211],0.01781007614640097
[4.736842 4.247368],[4.742105 4.247368],0.013327618690120998
[2.989474 4.615789],[2.994737 4.615789],0.01621652015833784
[1.121053 0.189474],[1.126316 0.189474],0.02631578947368421
[3.336842 4.805263],[3.342105 4.805263],0.020014608619642077
[1.742105 1.478947],[1.747368 1.478947],0.013327618690120998
[3.394737 5.873684],[3.400000 5.873684],0.021052631578947368
[1.231579 4.894737],[1.231579 4.900000],0.015765012591880446
[4.373684 0.573684],[4.378947 0.573684],0.024268750366343274
[2.668421 6.036842],[2.673684 6.036842],0.01621652015833784
[0.578947 3.194737],[0.584211 3.194737],0.01621652015833784
[0.094737 6.368421],[0.094737 6.373684],0.015789473684210527
[3.800000 2.926316],[3.800000 2.931579],0.018976585660336786
[3.878947 0.731579],[3.878947 0.736842],0.01781007614640097
[3.878947 1.752632],[3.884211 1.752632],0.021052631578947368
[0.973684 0.778947],[0.978947 0.778947],0.01621652015833784
[2.747368 5.394737],[2.752632 5.394737],0.015789473684210527
[4.510526 5.852632],[4.510526 5.857895],0.018976585660336786
[0.547368 2.973684],[0.547368 2.978947],0.018976585660336786
[1.426316 5.294737],[1.431579 5.294737],0.021052631578947368
[0.842105 2.168421],[0.847368 2.168421],0.006353193585192355
[3.178947 4.331579],[3.184211 4.331579],0.008984772532560775
[2.057895 3.494737],[2.057895 3.500000],0.013327618690120998
[4.026316 0.378947],[4.026316 0.384211],0.02631578947368421
[0.610526 2.573684],[0.615789 2.573684],0.008984772532560775
[1.778947 1.747368],[1.778947 1.752632],0.015337966117753132
[2.394737 1.078947],[2.394737 1.084211],0.013327618690120998
[4.178947 2.105263],[4.178947 2.110526],0.01781007614640097
[1.284211 4.484211],[1.284211 4.489474],0.02033857079232013
[4.931579 1.568421],[4.936842 1.568421],0.007894736842105263
[1.415789 2.326316],[1.415789 2.331579],0.015789473684210527
[3.510526 0.568421],[3.510526 0.573684],0.018976585660336786
[3.889474 2.373684],[3.889474 2.378947],0.013327618690120998
[0.157895 5.821053],[0.157895 5.826316],0.015789473684210527
[3.405263 1.563158],[3.410526 1.563158],0.02631578947368421
[3.926316 0.810526],[3.926316 0.815789],0.021700555924303477
[0.163158 6.268421],[0.168421 6.268421],0.021052631578947368
[1.773684 5.963158],[1.778947 5.963158],0.015789473684210527
[2.947368 6.168421],[2.947368 6.173684],0.015789473684210527
[2.652632 1.589474],[2.657895 1.589474],0.006353193585192355
[2.442105 5.952632],[2.442105 5.957895],0.029516096584157377
[4.894737 1.868421],[4.900000 1.868421],0.010526315789473684
[4.168421 0.121053],[4.173684 0.121053],0.015789473684210527
